# STN,Date,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,   VV,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,
249,31/08/2021,20210831,11,10,60,50,90,173,139,0,87,0,0,71,80,5,0,0,0,0,0
249,31/08/2021,20210831,12,360,50,50,70,169,143,0,69,0,0,66,84,5,0,0,0,0,0
249,31/08/2021,20210831,13,10,50,50,80,165,139,0,57,0,0,68,84,5,0,0,0,0,0
249,31/08/2021,20210831,14,360,60,60,80,167,136,0,56,0,0,70,82,5,0,0,0,0,0
249,31/08/2021,20210831,15,360,50,50,80,163,134,0,47,0,0,69,83,5,0,0,0,0,0
249,31/08/2021,20210831,16,360,50,60,80,161,130,0,35,0,0,70,81,5,0,0,0,0,0
249,31/08/2021,20210831,17,350,50,50,80,160,134,0,23,0,0,66,84,5,0,0,0,0,0
249,31/08/2021,20210831,18,350,40,40,70,159,128,0,9,0,0,70,82,5,0,0,0,0,0
249,31/08/2021,20210831,19,350,40,30,70,153,126,0,1,0,0,70,83,5,0,0,0,0,0
249,31/08/2021,20210831,20,350,30,20,40,155,127,0,0,0,0,70,83,5,0,0,0,0,0
249,31/08/2021,20210831,21,360,30,30,50,155,119,0,0,0,0,74,79,5,0,0,0,0,0
249,31/08/2021,20210831,22,340,30,20,40,134,115,0,0,0,0,70,88,5,0,0,0,0,0
249,31/08/2021,20210831,23,330,20,20,30,148,125,0,0,0,0,69,86,5,0,0,0,0,0
249,31/08/2021,20210831,24,340,20,20,30,147,128,0,0,0,0,67,88,5,0,0,0,0,0
249,01/09/2021,20210901,1,320,20,20,30,150,119,0,0,0,0,70,81,5,0,0,0,0,0
249,01/09/2021,20210901,2,310,20,20,30,147,122,0,0,0,0,70,85,5,0,0,0,0,0
249,01/09/2021,20210901,3,310,20,20,30,148,123,0,0,0,0,70,84,5,0,0,0,0,0
249,01/09/2021,20210901,4,280,20,20,30,146,126,0,0,0,0,70,88,5,0,0,0,0,0
249,01/09/2021,20210901,5,300,20,20,40,145,130,0,0,0,-1,70,90,7,0,1,0,0,0
249,01/09/2021,20210901,6,330,20,20,60,152,124,0,6,0,0,70,83,7,0,0,0,0,0
249,01/09/2021,20210901,7,350,20,20,30,158,135,0,19,0,0,70,86,5,0,0,0,0,0
249,01/09/2021,20210901,8,360,30,20,60,165,133,0,39,0,-1,70,81,7,0,1,0,0,0
249,01/09/2021,20210901,9,330,30,20,60,167,137,0,56,0,0,70,82,7,0,0,0,0,0
249,01/09/2021,20210901,10,360,20,30,50,173,125,0,111,0,0,75,73,5,0,0,0,0,0
249,01/09/2021,20210901,11,350,30,30,60,177,128,0,81,0,0,75,72,5,0,0,0,0,0
249,01/09/2021,20210901,12,360,30,30,60,182,140,0,108,0,0,75,76,7,0,0,0,0,0
249,01/09/2021,20210901,13,350,40,50,70,181,129,0,112,0,0,75,71,5,0,0,0,0,0
249,01/09/2021,20210901,14,10,40,40,70,181,133,1,130,0,0,73,73,5,0,0,0,0,0
249,01/09/2021,20210901,15,350,40,30,60,177,137,0,89,0,0,66,77,5,0,0,0,0,0
249,01/09/2021,20210901,16,360,30,20,50,177,135,0,65,0,0,73,76,5,0,0,0,0,0
249,01/09/2021,20210901,17,10,30,30,50,169,140,0,34,0,0,69,83,5,0,0,0,0,0
249,01/09/2021,20210901,18,360,30,20,50,162,136,0,13,0,0,69,84,5,0,0,0,0,0
249,01/09/2021,20210901,19,10,20,20,40,156,138,0,1,0,0,70,89,5,0,0,0,0,0
249,01/09/2021,20210901,20,360,20,20,20,155,142,0,0,0,0,65,91,5,0,0,0,0,0
249,01/09/2021,20210901,21,350,10,10,20,155,146,0,0,0,-1,65,94,7,0,1,0,0,0
249,01/09/2021,20210901,22,30,10,20,20,153,140,0,0,0,-1,65,92,7,0,1,0,0,0
249,01/09/2021,20210901,23,340,10,10,20,151,136,0,0,0,0,65,91,5,0,0,0,0,0
249,01/09/2021,20210901,24,300,10,10,20,151,135,0,0,0,0,67,90,7,0,0,0,0,0
249,02/09/2021,20210902,1,330,10,20,30,151,134,0,0,0,0,64,89,5,0,0,0,0,0
249,02/09/2021,20210902,2,340,20,20,30,151,137,0,0,0,0,61,91,5,0,0,0,0,0
249,02/09/2021,20210902,3,360,10,20,30,149,140,0,0,0,0,61,94,5,0,0,0,0,0
249,02/09/2021,20210902,4,340,10,20,20,149,134,0,0,0,0,62,90,5,0,0,0,0,0
249,02/09/2021,20210902,5,340,20,20,30,150,138,0,0,0,0,59,92,7,0,0,0,0,0
249,02/09/2021,20210902,6,10,20,20,40,150,130,0,2,0,0,57,87,7,0,0,0,0,0
249,02/09/2021,20210902,7,10,20,20,40,152,130,0,10,0,0,57,87,7,0,0,0,0,0
249,02/09/2021,20210902,8,10,30,30,40,156,128,0,22,0,0,58,83,7,0,0,0,0,0
249,02/09/2021,20210902,9,360,30,30,50,158,125,0,40,0,0,70,80,5,0,0,0,0,0
249,02/09/2021,20210902,10,360,20,10,40,166,127,0,60,0,0,74,77,5,0,0,0,0,0
249,02/09/2021,20210902,11,30,20,30,40,170,133,0,89,0,0,75,78,5,0,0,0,0,0
249,02/09/2021,20210902,12,50,30,30,50,172,129,0,126,0,0,70,75,5,0,0,0,0,0
249,02/09/2021,20210902,13,60,20,20,40,175,131,0,129,0,0,70,75,5,0,0,0,0,0
249,02/09/2021,20210902,14,60,20,20,40,172,127,0,108,0,0,66,74,5,0,0,0,0,0
249,02/09/2021,20210902,15,20,20,30,40,181,122,5,137,0,0,70,68,5,0,0,0,0,0
249,02/09/2021,20210902,16,20,30,30,50,178,125,10,138,0,0,71,71,5,0,0,0,0,0
249,02/09/2021,20210902,17,40,30,30,40,169,125,10,81,0,0,72,75,5,0,0,0,0,0
249,02/09/2021,20210902,18,30,30,30,50,147,120,8,29,0,0,70,83,5,0,0,0,0,0
249,02/09/2021,20210902,19,10,20,20,30,122,112,0,1,0,0,65,93,5,0,0,0,0,0
249,02/09/2021,20210902,20,10,20,20,30,110,104,0,0,0,0,61,96,5,0,0,0,0,0
249,02/09/2021,20210902,21,10,10,10,20,105,102,0,0,0,0,56,98,7,0,0,0,0,0
249,02/09/2021,20210902,22,10,10,10,20,100,97,0,0,0,0,46,98,7,0,0,0,0,0
249,02/09/2021,20210902,23,10,20,20,20,93,90,0,0,0,0,36,98,7,0,0,0,0,0
249,02/09/2021,20210902,24,10,10,10,20,93,90,0,0,0,0,10,98,7,0,0,0,0,0
249,03/09/2021,20210903,1,10,10,10,20,93,92,0,0,0,0,3,99,7,1,0,0,0,0
249,03/09/2021,20210903,2,20,20,20,20,92,92,0,0,0,0,5,99,7,1,0,0,0,0
249,03/09/2021,20210903,3,30,20,20,20,91,89,0,0,0,0,5,99,7,1,0,0,0,0
249,03/09/2021,20210903,4,40,10,10,20,85,84,0,0,0,0,2,99,7,1,0,0,0,0
249,03/09/2021,20210903,5,10,10,20,20,78,78,0,0,0,0,1,99,7,1,0,0,0,0
249,03/09/2021,20210903,6,10,20,20,20,105,102,7,18,0,0,42,98,7,1,0,0,0,0
249,03/09/2021,20210903,7,50,20,30,40,147,136,10,65,0,0,61,93,5,0,0,0,0,0
249,03/09/2021,20210903,8,50,40,40,60,166,143,10,122,0,0,63,86,5,0,0,0,0,0
249,03/09/2021,20210903,9,60,50,50,70,171,139,7,139,0,0,66,81,5,0,0,0,0,0
249,03/09/2021,20210903,10,50,40,40,70,177,139,7,183,0,0,66,78,5,0,0,0,0,0
249,03/09/2021,20210903,11,30,40,40,60,183,143,8,232,0,0,68,77,5,0,0,0,0,0
249,03/09/2021,20210903,12,30,40,40,60,184,139,10,247,0,0,68,74,5,0,0,0,0,0
249,03/09/2021,20210903,13,30,40,40,70,186,144,10,246,0,0,65,76,5,0,0,0,0,0
249,03/09/2021,20210903,14,40,40,40,70,183,141,10,213,0,0,65,76,5,0,0,0,0,0
249,03/09/2021,20210903,15,30,50,50,70,184,143,10,190,0,0,67,77,5,0,0,0,0,0
249,03/09/2021,20210903,16,40,50,60,80,178,141,10,134,0,0,72,79,5,0,0,0,0,0
249,03/09/2021,20210903,17,30,50,50,70,168,138,10,80,0,0,65,82,5,0,0,0,0,0
249,03/09/2021,20210903,18,30,50,50,70,151,131,8,28,0,0,70,87,5,0,0,0,0,0
249,03/09/2021,20210903,19,40,40,40,60,142,127,0,1,0,0,66,90,5,0,0,0,0,0
249,03/09/2021,20210903,20,40,40,40,70,135,122,0,0,0,0,64,91,5,0,0,0,0,0
249,03/09/2021,20210903,21,50,30,30,60,120,113,0,0,0,0,60,95,5,0,0,0,0,0
249,03/09/2021,20210903,22,50,20,30,40,120,116,0,0,0,0,59,97,7,0,0,0,0,0
249,03/09/2021,20210903,23,60,40,50,70,142,125,0,0,0,0,64,89,5,0,0,0,0,0
249,03/09/2021,20210903,24,70,40,40,60,140,125,0,0,0,0,63,90,5,0,0,0,0,0
249,04/09/2021,20210904,1,70,40,50,60,141,122,0,0,0,0,66,88,5,0,0,0,0,0
249,04/09/2021,20210904,2,60,40,40,70,140,115,0,0,0,0,68,84,5,0,0,0,0,0
249,04/09/2021,20210904,3,60,40,40,60,139,114,0,0,0,0,70,84,5,0,0,0,0,0
249,04/09/2021,20210904,4,50,30,40,60,139,113,0,0,0,0,70,84,5,0,0,0,0,0
249,04/09/2021,20210904,5,70,30,30,60,137,115,0,0,0,0,70,86,5,0,0,0,0,0
249,04/09/2021,20210904,6,70,30,30,50,140,119,0,5,0,0,70,87,5,0,0,0,0,0
249,04/09/2021,20210904,7,60,40,40,60,144,118,0,20,0,0,70,84,5,0,0,0,0,0
249,04/09/2021,20210904,8,60,40,40,70,147,115,0,34,0,0,70,81,5,0,0,0,0,0
249,04/09/2021,20210904,9,70,50,50,90,155,117,0,69,0,0,75,78,5,0,0,0,0,0
249,04/09/2021,20210904,10,90,50,60,80,159,120,0,110,0,0,75,77,5,0,0,0,0,0
249,04/09/2021,20210904,11,80,60,60,80,161,122,4,164,0,0,75,77,5,0,0,0,0,0
249,04/09/2021,20210904,12,80,50,50,80,175,126,9,238,0,0,75,72,5,0,0,0,0,0
249,04/09/2021,20210904,13,70,50,50,80,185,132,10,236,0,0,73,71,5,0,0,0,0,0
249,04/09/2021,20210904,14,80,50,40,80,192,135,10,221,0,0,79,69,5,0,0,0,0,0
249,04/09/2021,20210904,15,70,50,50,70,191,132,10,182,0,0,80,68,5,0,0,0,0,0
249,04/09/2021,20210904,16,70,50,40,70,192,133,10,132,0,0,80,68,5,0,0,0,0,0
249,04/09/2021,20210904,17,50,50,40,60,186,134,10,75,0,0,75,71,5,0,0,0,0,0
249,04/09/2021,20210904,18,50,40,40,60,165,133,8,25,0,0,70,81,5,0,0,0,0,0
249,04/09/2021,20210904,19,40,40,40,50,145,127,0,1,0,0,70,89,5,0,0,0,0,0
249,04/09/2021,20210904,20,50,50,40,70,139,116,0,0,0,0,70,86,5,0,0,0,0,0
249,04/09/2021,20210904,21,50,40,40,60,133,114,0,0,0,0,70,88,5,0,0,0,0,0
249,04/09/2021,20210904,22,50,40,40,60,130,117,0,0,0,0,65,91,5,0,0,0,0,0
249,04/09/2021,20210904,23,50,40,30,50,125,119,0,0,0,0,64,95,5,0,0,0,0,0
249,04/09/2021,20210904,24,60,30,30,40,110,108,0,0,0,0,58,98,7,0,0,0,0,0
249,05/09/2021,20210905,1,60,20,20,30,106,103,0,0,0,0,57,98,7,0,0,0,0,0
249,05/09/2021,20210905,2,40,20,20,30,105,102,0,0,0,0,50,98,7,0,0,0,0,0
249,05/09/2021,20210905,3,50,10,20,20,101,98,0,0,0,0,23,98,7,0,0,0,0,0
249,05/09/2021,20210905,4,40,20,20,30,86,85,0,0,0,0,3,99,7,1,0,0,0,0
249,05/09/2021,20210905,5,60,30,30,30,91,88,0,0,0,0,34,98,7,1,0,0,0,0
249,05/09/2021,20210905,6,60,20,20,30,105,102,5,16,0,0,39,98,7,0,0,0,0,0
249,05/09/2021,20210905,7,80,20,30,40,148,120,7,56,0,0,59,83,7,0,0,0,0,0
249,05/09/2021,20210905,8,80,40,40,50,168,120,10,121,0,0,69,73,5,0,0,0,0,0
249,05/09/2021,20210905,9,110,40,50,70,177,121,10,175,0,0,75,70,5,0,0,0,0,0
249,05/09/2021,20210905,10,90,50,60,80,187,128,10,208,0,0,78,68,5,0,0,0,0,0
249,05/09/2021,20210905,11,90,50,50,80,195,140,10,241,0,0,75,70,5,0,0,0,0,0
249,05/09/2021,20210905,12,80,50,50,80,200,137,10,242,0,0,80,66,5,0,0,0,0,0
249,05/09/2021,20210905,13,70,40,50,70,208,136,10,247,0,0,72,63,5,0,0,0,0,0
249,05/09/2021,20210905,14,80,40,50,60,211,131,10,219,0,0,62,60,5,0,0,0,0,0
249,05/09/2021,20210905,15,90,40,40,60,212,136,10,184,0,0,61,61,5,0,0,0,0,0
249,05/09/2021,20210905,16,80,40,40,60,209,134,10,134,0,0,76,62,5,0,0,0,0,0
249,05/09/2021,20210905,17,70,30,30,60,200,142,10,78,0,0,76,69,5,0,0,0,0,0
249,05/09/2021,20210905,18,50,30,20,40,170,141,8,26,0,0,70,83,5,0,0,0,0,0
249,05/09/2021,20210905,19,30,20,30,40,140,125,0,0,0,0,65,91,5,0,0,0,0,0
249,05/09/2021,20210905,20,60,20,30,30,124,118,0,0,0,0,62,96,5,0,0,0,0,0
249,05/09/2021,20210905,21,60,20,20,30,119,115,0,0,0,0,60,97,5,0,0,0,0,0
249,05/09/2021,20210905,22,70,20,20,30,120,117,0,0,0,0,56,98,7,0,0,0,0,0
249,05/09/2021,20210905,23,20,10,10,20,114,111,0,0,0,0,36,98,7,0,0,0,0,0
249,05/09/2021,20210905,24,30,10,10,20,105,104,0,0,0,0,2,99,7,1,0,0,0,0
249,06/09/2021,20210906,1,60,10,10,20,100,99,0,0,0,0,2,99,7,1,0,0,0,0
249,06/09/2021,20210906,2,50,10,10,20,101,101,0,0,0,0,1,99,7,1,0,0,0,0
249,06/09/2021,20210906,3,50,10,10,20,101,101,0,0,0,0,2,99,7,1,0,0,0,0
249,06/09/2021,20210906,4,40,10,10,10,89,88,0,0,0,0,2,99,7,1,0,0,0,0
249,06/09/2021,20210906,5,60,10,10,10,84,83,0,0,0,0,2,99,7,1,0,0,0,0
249,06/09/2021,20210906,6,60,10,10,10,108,105,5,17,0,0,15,98,7,1,0,0,0,0
249,06/09/2021,20210906,7,70,10,10,20,154,151,7,54,0,0,56,98,7,0,0,0,0,0
249,06/09/2021,20210906,8,140,10,20,30,179,151,5,86,0,0,59,84,7,0,0,0,0,0
249,06/09/2021,20210906,9,130,20,20,40,187,151,9,147,0,0,58,80,7,0,0,0,0,0
249,06/09/2021,20210906,10,110,30,20,40,194,145,10,198,0,0,65,73,5,0,0,0,0,0
249,06/09/2021,20210906,11,140,30,30,40,195,143,8,205,0,0,67,71,5,0,0,0,0,0
249,06/09/2021,20210906,12,120,30,20,40,202,141,5,194,0,0,73,68,5,0,0,0,0,0
249,06/09/2021,20210906,13,120,10,10,20,220,147,4,173,0,0,69,63,5,0,0,0,0,0
249,06/09/2021,20210906,14,110,10,20,30,217,150,6,176,0,0,75,65,5,0,0,0,0,0
249,06/09/2021,20210906,15,130,20,20,30,209,146,3,102,0,0,76,67,5,0,0,0,0,0
249,06/09/2021,20210906,16,140,30,30,40,204,128,3,67,0,0,80,61,5,0,0,0,0,0
249,06/09/2021,20210906,17,130,20,20,30,195,139,2,36,0,0,75,70,5,0,0,0,0,0
249,06/09/2021,20210906,18,120,10,10,20,184,142,0,11,0,0,75,76,5,0,0,0,0,0
249,06/09/2021,20210906,19,80,10,10,20,155,131,0,0,0,0,70,85,5,0,0,0,0,0
249,06/09/2021,20210906,20,100,10,10,20,147,130,0,0,0,0,70,89,5,0,0,0,0,0
249,06/09/2021,20210906,21,150,10,10,20,155,132,0,0,0,0,70,86,5,0,0,0,0,0
249,06/09/2021,20210906,22,0,0,0,10,155,140,0,0,0,0,65,91,5,0,0,0,0,0
249,06/09/2021,20210906,23,100,10,10,10,154,144,0,0,0,0,64,93,5,0,0,0,0,0
249,06/09/2021,20210906,24,140,10,20,20,148,146,0,0,0,0,58,98,7,0,0,0,0,0
249,07/09/2021,20210907,1,160,10,10,20,140,137,0,0,0,0,38,98,7,0,0,0,0,0
249,07/09/2021,20210907,2,0,10,0,20,139,136,0,0,0,0,38,98,7,0,0,0,0,0
249,07/09/2021,20210907,3,0,0,0,10,126,125,0,0,0,0,1,99,7,1,0,0,0,0
249,07/09/2021,20210907,4,150,10,10,20,128,128,0,0,0,0,1,100,7,1,0,0,0,0
249,07/09/2021,20210907,5,150,10,10,20,132,129,0,0,0,0,26,98,7,1,0,0,0,0
249,07/09/2021,20210907,6,170,10,10,20,150,140,0,7,0,0,58,94,7,0,0,0,0,0
249,07/09/2021,20210907,7,180,20,20,30,172,140,0,27,0,0,58,81,7,0,0,0,0,0
249,07/09/2021,20210907,8,190,10,10,20,199,140,4,88,0,0,62,69,5,0,0,0,0,0
249,07/09/2021,20210907,9,170,20,20,40,219,139,8,156,0,0,64,60,5,0,0,0,0,0
249,07/09/2021,20210907,10,130,20,20,40,222,175,8,190,0,0,60,74,5,0,0,0,0,0
249,07/09/2021,20210907,11,110,20,30,30,229,168,10,224,0,0,62,68,5,0,0,0,0,0
249,07/09/2021,20210907,12,120,30,30,50,233,144,9,230,0,0,68,57,5,0,0,0,0,0
249,07/09/2021,20210907,13,120,30,30,50,237,136,10,230,0,0,69,53,5,0,0,0,0,0
249,07/09/2021,20210907,14,130,40,40,50,239,149,10,209,0,0,71,56,5,0,0,0,0,0
249,07/09/2021,20210907,15,130,30,30,40,240,148,10,173,0,0,77,56,5,0,0,0,0,0
249,07/09/2021,20210907,16,120,20,20,40,237,153,10,126,0,0,72,59,5,0,0,0,0,0
249,07/09/2021,20210907,17,120,20,20,30,225,165,10,67,0,0,73,68,5,0,0,0,0,0
249,07/09/2021,20210907,18,90,20,30,30,196,156,7,19,0,0,69,77,5,0,0,0,0,0
249,07/09/2021,20210907,19,80,30,30,40,178,150,0,0,0,0,62,83,5,0,0,0,0,0
249,07/09/2021,20210907,20,90,20,20,30,165,150,0,0,0,0,62,90,5,0,0,0,0,0
249,07/09/2021,20210907,21,110,20,30,40,176,157,0,0,0,0,63,88,5,0,0,0,0,0
249,07/09/2021,20210907,22,120,40,40,60,185,161,0,0,0,0,63,86,5,0,0,0,0,0
249,07/09/2021,20210907,23,120,30,30,40,177,160,0,0,0,0,60,89,5,0,0,0,0,0
249,07/09/2021,20210907,24,120,30,30,40,173,156,0,0,0,0,63,90,5,0,0,0,0,0
249,08/09/2021,20210908,1,120,30,30,40,168,155,0,0,0,0,62,91,5,0,0,0,0,0
249,08/09/2021,20210908,2,120,30,30,40,170,151,0,0,0,0,63,88,5,0,0,0,0,0
249,08/09/2021,20210908,3,80,20,10,40,154,138,0,0,0,0,62,90,5,0,0,0,0,0
249,08/09/2021,20210908,4,130,20,10,40,152,136,0,0,0,0,63,90,5,0,0,0,0,0
249,08/09/2021,20210908,5,70,10,20,20,129,125,0,0,0,0,57,97,7,0,0,0,0,0
249,08/09/2021,20210908,6,90,30,30,40,159,146,5,15,0,0,60,91,5,0,0,0,0,0
249,08/09/2021,20210908,7,120,20,30,40,187,154,10,60,0,0,64,80,5,0,0,0,0,0
249,08/09/2021,20210908,8,120,30,40,60,196,157,10,112,0,0,69,78,5,0,0,0,0,0
249,08/09/2021,20210908,9,120,40,40,60,207,160,10,162,0,0,68,74,5,0,0,0,0,0
249,08/09/2021,20210908,10,120,50,50,70,218,162,10,203,0,0,66,70,5,0,0,0,0,0
249,08/09/2021,20210908,11,110,50,60,70,229,159,10,230,0,0,65,64,5,0,0,0,0,0
249,08/09/2021,20210908,12,120,50,50,70,239,158,10,242,0,0,74,60,5,0,0,0,0,0
249,08/09/2021,20210908,13,110,50,40,70,244,149,10,234,0,0,67,55,5,0,0,0,0,0
249,08/09/2021,20210908,14,100,50,40,70,249,155,10,210,0,0,67,56,5,0,0,0,0,0
249,08/09/2021,20210908,15,100,40,40,60,250,151,10,171,0,0,80,54,5,0,0,0,0,0
249,08/09/2021,20210908,16,90,50,40,70,246,158,10,123,0,0,81,57,5,0,0,0,0,0
249,08/09/2021,20210908,17,100,50,40,70,234,157,10,69,0,0,80,61,5,0,0,0,0,0
249,08/09/2021,20210908,18,120,40,40,60,215,162,7,19,0,0,75,72,5,0,0,0,0,0
249,08/09/2021,20210908,19,110,40,40,60,208,158,0,0,0,0,75,73,5,0,0,0,0,0
249,08/09/2021,20210908,20,100,30,30,50,187,154,0,0,0,0,70,81,5,0,0,0,0,0
249,08/09/2021,20210908,21,100,30,30,50,180,151,0,0,0,0,70,83,5,0,0,0,0,0
249,08/09/2021,20210908,22,100,30,30,40,174,149,0,0,0,0,70,85,5,0,0,0,0,0
249,08/09/2021,20210908,23,100,40,40,50,175,150,0,0,0,0,70,85,5,0,0,0,0,0
249,08/09/2021,20210908,24,120,40,40,50,185,160,0,0,0,0,68,85,5,0,0,0,0,0
249,09/09/2021,20210909,1,110,40,40,60,178,157,0,0,0,0,67,87,5,0,0,0,0,0
249,09/09/2021,20210909,2,110,40,30,50,169,153,0,0,0,0,65,90,5,0,0,0,0,0
249,09/09/2021,20210909,3,110,20,20,40,147,140,0,0,0,0,62,95,5,0,0,0,0,0
249,09/09/2021,20210909,4,120,20,30,40,171,154,0,0,0,0,64,89,5,0,0,0,0,0
249,09/09/2021,20210909,5,120,30,20,40,166,151,0,0,0,0,62,90,5,0,0,0,0,0
249,09/09/2021,20210909,6,130,30,30,40,180,157,5,12,0,0,64,86,5,0,0,0,0,0
249,09/09/2021,20210909,7,120,40,40,60,191,158,10,54,0,0,65,81,5,0,0,0,0,0
249,09/09/2021,20210909,8,130,40,40,60,199,159,10,106,0,0,66,77,5,0,0,0,0,0
249,09/09/2021,20210909,9,130,50,40,70,204,165,9,150,0,0,63,77,5,0,0,0,0,0
249,09/09/2021,20210909,10,150,40,30,60,218,169,10,192,0,0,63,73,5,0,0,0,0,0
249,09/09/2021,20210909,11,130,30,30,50,233,177,10,219,0,0,62,71,5,0,0,0,0,0
249,09/09/2021,20210909,12,130,40,30,50,243,184,10,228,0,0,62,69,5,0,0,0,0,0
249,09/09/2021,20210909,13,250,40,60,80,249,192,10,216,0,0,62,70,5,0,0,0,0,0
249,09/09/2021,20210909,14,250,70,60,100,235,182,9,189,0,0,67,72,5,0,0,0,0,0
249,09/09/2021,20210909,15,240,60,50,90,228,189,10,164,0,0,67,78,5,0,0,0,0,0
249,09/09/2021,20210909,16,240,40,40,80,214,178,7,89,0,0,70,79,5,0,0,0,0,0
249,09/09/2021,20210909,17,240,30,30,50,213,177,10,64,0,0,75,79,5,0,0,0,0,0
249,09/09/2021,20210909,18,240,30,20,50,191,165,5,12,0,0,70,84,5,0,0,0,0,0
249,09/09/2021,20210909,19,250,20,20,40,175,161,0,0,0,0,65,91,5,0,0,0,0,0
249,09/09/2021,20210909,20,250,10,10,20,164,159,0,0,0,0,65,97,5,0,0,0,0,0
249,09/09/2021,20210909,21,250,10,10,10,170,164,0,0,0,0,65,96,5,0,0,0,0,0
249,09/09/2021,20210909,22,0,10,0,10,163,158,0,0,0,0,65,97,5,0,0,0,0,0
249,09/09/2021,20210909,23,180,10,10,20,163,158,0,0,0,0,65,97,5,0,0,0,0,0
249,09/09/2021,20210909,24,140,10,10,20,164,159,0,0,0,0,64,97,5,0,0,0,0,0
249,10/09/2021,20210910,1,170,10,10,20,170,161,0,0,0,0,65,94,5,0,0,0,0,0
249,10/09/2021,20210910,2,140,10,10,20,160,155,0,0,0,0,65,97,5,0,0,0,0,0
249,10/09/2021,20210910,3,160,10,10,20,168,161,0,0,0,0,65,95,5,0,0,0,0,0
249,10/09/2021,20210910,4,170,20,20,40,179,174,0,0,0,0,50,96,7,0,0,0,0,0
249,10/09/2021,20210910,5,170,20,20,30,178,175,0,0,0,0,33,98,7,0,0,0,0,0
249,10/09/2021,20210910,6,180,20,10,30,173,170,0,5,0,0,21,98,7,0,0,0,0,0
249,10/09/2021,20210910,7,190,10,20,30,185,181,0,16,0,0,33,97,7,0,0,0,0,0
249,10/09/2021,20210910,8,210,30,40,50,198,188,0,38,0,0,39,93,7,0,0,0,0,0
249,10/09/2021,20210910,9,210,40,40,70,207,190,0,63,0,0,43,89,7,0,0,0,0,0
249,10/09/2021,20210910,10,230,40,40,60,219,187,2,115,0,0,56,81,7,0,0,0,0,0
249,10/09/2021,20210910,11,250,40,40,60,200,191,2,93,3,6,46,94,7,0,1,0,0,0
249,10/09/2021,20210910,12,240,30,40,70,222,193,3,123,2,3,60,83,7,0,1,0,1,0
249,10/09/2021,20210910,13,250,50,60,90,226,189,8,207,0,0,63,79,7,0,0,0,1,0
249,10/09/2021,20210910,14,240,50,50,90,205,178,1,87,0,0,67,84,5,0,0,0,0,0
249,10/09/2021,20210910,15,240,50,40,80,201,176,0,64,0,0,65,85,7,0,0,0,0,0
249,10/09/2021,20210910,16,240,40,40,60,211,178,4,75,0,0,67,81,5,0,0,0,0,0
249,10/09/2021,20210910,17,250,40,30,60,204,174,7,57,0,0,70,83,5,0,0,0,0,0
249,10/09/2021,20210910,18,240,30,20,50,187,168,5,25,0,0,66,88,7,0,0,0,0,0
249,10/09/2021,20210910,19,230,20,20,40,177,167,0,0,0,0,61,93,5,0,0,0,0,0
249,10/09/2021,20210910,20,190,20,20,30,178,165,0,0,0,0,61,91,5,0,0,0,0,0
249,10/09/2021,20210910,21,210,20,20,30,178,164,0,0,0,0,60,91,5,0,0,0,0,0
249,10/09/2021,20210910,22,200,30,30,40,180,157,0,0,0,0,70,86,5,0,0,0,0,0
249,10/09/2021,20210910,23,210,30,30,50,177,151,0,0,0,0,70,84,5,0,0,0,0,0
249,10/09/2021,20210910,24,210,40,40,60,175,156,0,0,0,0,70,88,5,0,0,0,0,0
249,11/09/2021,20210911,1,210,40,30,60,170,159,0,0,0,0,65,92,5,0,0,0,0,0
249,11/09/2021,20210911,2,210,40,30,60,172,159,0,0,0,0,65,91,5,0,0,0,0,0
249,11/09/2021,20210911,3,210,40,40,60,176,161,0,0,0,0,65,90,5,0,0,0,0,0
249,11/09/2021,20210911,4,210,40,30,60,175,162,0,0,0,-1,63,92,7,0,1,0,0,0
249,11/09/2021,20210911,5,210,30,30,50,177,165,0,0,0,0,63,92,5,0,0,0,0,0
249,11/09/2021,20210911,6,200,30,30,60,174,167,0,2,0,-1,57,95,7,0,1,0,0,0
249,11/09/2021,20210911,7,210,30,30,50,175,169,0,9,0,-1,56,96,7,0,1,0,0,0
249,11/09/2021,20210911,8,210,40,30,60,182,174,0,24,0,-1,58,95,7,0,1,0,0,0
249,11/09/2021,20210911,9,230,50,60,80,192,172,0,50,0,0,69,87,7,0,0,0,0,0
249,11/09/2021,20210911,10,240,60,60,100,201,175,0,67,0,0,69,85,5,0,0,0,0,0
249,11/09/2021,20210911,11,240,60,50,90,194,183,0,66,4,6,56,93,7,0,1,0,0,0
249,11/09/2021,20210911,12,260,60,60,90,192,178,1,72,2,2,63,91,7,0,1,0,0,0
249,11/09/2021,20210911,13,250,60,60,90,200,180,4,135,0,-1,58,88,7,0,1,0,0,0
249,11/09/2021,20210911,14,270,60,60,90,203,173,6,164,0,0,62,82,5,0,0,0,0,0
249,11/09/2021,20210911,15,260,60,50,90,194,171,1,86,0,0,61,86,7,0,0,0,0,0
249,11/09/2021,20210911,16,250,60,50,80,194,171,0,50,0,0,63,87,5,0,0,0,0,0
249,11/09/2021,20210911,17,250,50,40,80,188,172,0,28,0,0,61,90,5,0,0,0,0,0
249,11/09/2021,20210911,18,260,50,50,70,184,171,0,7,0,0,59,92,7,0,0,0,0,0
