# STN,DATE,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   IX,    M,    R,    S,    O,    Y
,,,,,,,,,,,,,,,,,,,,,,,
344,20/07/2021,20210720,16,990,10,10,40,229,128,10,194,0,0,10210,79,0,52,5,0,0,0,0,0
344,20/07/2021,20210720,17,990,20,10,50,227,118,10,141,0,0,10211,80,0,50,5,0,0,0,0,0
344,20/07/2021,20210720,18,50,20,30,40,219,118,10,86,0,0,10212,80,0,52,5,0,0,0,0,0
344,20/07/2021,20210720,19,360,20,20,40,205,146,2,20,0,0,10213,79,8,68,5,0,0,0,0,0
344,20/07/2021,20210720,20,350,20,20,30,189,151,2,5,0,0,10217,73,8,78,5,0,0,0,0,0
344,20/07/2021,20210720,21,360,20,10,30,169,149,0,0,0,0,10221,68,8,88,5,0,0,0,0,0
344,20/07/2021,20210720,22,330,10,10,20,161,147,0,0,0,0,10223,64,2,91,5,0,0,0,0,0
344,20/07/2021,20210720,23,10,10,10,10,151,145,0,0,0,0,10224,63,1,96,5,0,0,0,0,0
344,20/07/2021,20210720,24,70,10,10,20,140,133,0,0,0,0,10224,65,4,95,5,0,0,0,0,0
344,21/07/2021,20210721,1,20,0,10,10,147,143,0,0,0,0,10224,61,0,97,5,0,0,0,0,0
344,21/07/2021,20210721,2,50,10,10,20,138,136,0,0,0,0,10224,59,0,98,7,0,0,0,0,0
344,21/07/2021,20210721,3,40,10,10,20,142,139,0,0,0,0,10225,58,0,98,7,0,0,0,0,0
344,21/07/2021,20210721,4,0,10,0,10,133,129,0,0,0,0,10227,57,0,97,7,0,0,0,0,0
344,21/07/2021,20210721,5,0,0,0,10,148,130,3,15,0,0,10229,59,0,89,7,0,0,0,0,0
344,21/07/2021,20210721,6,70,10,10,10,178,130,10,65,0,0,10232,59,0,74,7,0,0,0,0,0
344,21/07/2021,20210721,7,140,10,20,30,197,120,10,103,0,0,10237,77,0,61,5,0,0,0,0,0
344,21/07/2021,20210721,8,160,20,20,40,211,119,10,141,0,0,10239,75,0,55,5,0,0,0,0,0
344,21/07/2021,20210721,9,230,20,20,50,224,124,10,187,0,0,10240,80,0,53,5,0,0,0,0,0
344,21/07/2021,20210721,10,990,10,10,40,230,131,10,225,0,0,10239,74,0,53,5,0,0,0,0,0
344,21/07/2021,20210721,11,270,20,20,40,244,140,10,272,0,0,10237,78,1,52,5,0,0,0,0,0
344,21/07/2021,20210721,12,340,20,20,40,237,121,6,219,0,0,10237,72,2,47,5,0,0,0,0,0
344,21/07/2021,20210721,13,260,20,20,40,241,137,5,235,0,0,10237,70,8,52,5,0,0,0,0,0
344,21/07/2021,20210721,14,300,20,20,50,255,148,10,295,0,0,10235,70,4,51,5,0,0,0,0,0
344,21/07/2021,20210721,15,350,30,30,60,246,153,10,249,0,0,10234,68,1,56,5,0,0,0,0,0
344,21/07/2021,20210721,16,330,30,30,50,239,143,10,191,0,0,10233,75,0,54,5,0,0,0,0,0
344,21/07/2021,20210721,17,350,30,40,50,235,143,10,138,0,0,10232,72,4,56,5,0,0,0,0,0
344,21/07/2021,20210721,18,350,30,30,50,227,141,10,83,0,0,10232,71,4,58,5,0,0,0,0,0
344,21/07/2021,20210721,19,360,30,20,40,211,144,8,35,0,0,10232,67,0,65,5,0,0,0,0,0
344,21/07/2021,20210721,20,350,20,20,40,195,149,0,3,0,0,10235,62,5,74,5,0,0,0,0,0
344,21/07/2021,20210721,21,340,20,20,30,182,153,0,0,0,0,10237,58,3,83,7,0,0,0,0,0
344,21/07/2021,20210721,22,330,10,10,20,172,157,0,0,0,0,10237,58,3,90,7,0,0,0,0,0
344,21/07/2021,20210721,23,320,10,10,20,164,153,0,0,0,0,10236,50,8,93,7,0,0,0,0,0
344,21/07/2021,20210721,24,340,10,10,20,161,148,0,0,0,0,10235,61,5,91,7,0,0,0,0,0
344,22/07/2021,20210722,1,340,10,10,20,150,144,0,0,0,0,10233,60,0,96,5,0,0,0,0,0
344,22/07/2021,20210722,2,350,10,10,20,151,146,0,0,0,0,10232,56,0,97,7,0,0,0,0,0
344,22/07/2021,20210722,3,360,10,10,20,148,146,0,0,0,0,10233,57,0,98,7,0,0,0,0,0
344,22/07/2021,20210722,4,330,10,10,10,142,137,0,0,0,0,10233,56,0,97,7,0,0,0,0,0
344,22/07/2021,20210722,5,350,10,20,20,153,143,5,15,0,0,10234,58,0,93,7,0,0,0,0,0
344,22/07/2021,20210722,6,10,20,30,40,170,142,7,54,0,0,10235,67,0,83,5,0,0,0,0,0
344,22/07/2021,20210722,7,360,30,30,50,183,151,3,68,0,0,10235,70,8,81,5,0,0,0,0,0
344,22/07/2021,20210722,8,20,30,30,50,192,148,7,145,0,0,10236,72,6,75,5,0,0,0,0,0
344,22/07/2021,20210722,9,360,30,30,70,203,147,7,188,0,0,10235,75,7,70,5,0,0,0,0,0
344,22/07/2021,20210722,10,340,30,30,50,203,141,6,221,0,0,10235,74,8,67,5,0,0,0,0,0
344,22/07/2021,20210722,11,330,30,30,60,208,140,5,221,0,0,10233,81,7,64,5,0,0,0,0,0
344,22/07/2021,20210722,12,350,30,30,70,218,145,8,262,0,0,10230,73,2,63,5,0,0,0,0,0
344,22/07/2021,20210722,13,360,30,40,70,217,140,10,298,0,0,10227,77,0,61,5,0,0,0,0,0
344,22/07/2021,20210722,14,350,40,40,70,220,143,10,283,0,0,10222,77,0,61,5,0,0,0,0,0
344,22/07/2021,20210722,15,340,40,40,70,215,140,10,242,0,0,10219,78,0,62,5,0,0,0,0,0
344,22/07/2021,20210722,16,350,40,50,80,210,144,10,188,0,0,10217,80,0,65,5,0,0,0,0,0
344,22/07/2021,20210722,17,340,50,40,70,205,139,10,143,0,0,10214,80,0,66,5,0,0,0,0,0
344,22/07/2021,20210722,18,350,40,40,80,197,139,10,87,0,0,10213,80,0,69,5,0,0,0,0,0
344,22/07/2021,20210722,19,350,40,30,70,186,133,10,38,0,0,10213,75,0,71,5,0,0,0,0,0
344,22/07/2021,20210722,20,350,30,20,50,169,130,2,4,0,0,10216,75,0,77,5,0,0,0,0,0
344,22/07/2021,20210722,21,360,20,20,30,157,132,0,0,0,0,10215,70,0,85,5,0,0,0,0,0
344,22/07/2021,20210722,22,50,20,30,40,150,122,0,0,0,0,10213,70,0,83,5,0,0,0,0,0
344,22/07/2021,20210722,23,30,20,20,40,145,121,0,0,0,0,10214,70,0,85,5,0,0,0,0,0
344,22/07/2021,20210722,24,40,20,20,20,135,118,0,0,0,0,10212,70,0,89,5,0,0,0,0,0
344,23/07/2021,20210723,1,0,10,0,20,121,113,0,0,0,0,10211,65,0,95,5,0,0,0,0,0
344,23/07/2021,20210723,2,340,10,10,10,124,119,0,0,0,0,10211,63,0,97,5,0,0,0,0,0
344,23/07/2021,20210723,3,40,10,10,20,123,118,0,0,0,0,10208,62,2,97,5,0,0,0,0,0
344,23/07/2021,20210723,4,0,0,0,10,125,122,0,0,0,0,10205,58,1,98,7,0,0,0,0,0
344,23/07/2021,20210723,5,0,0,0,10,135,130,0,7,0,0,10203,65,8,97,5,0,0,0,0,0
344,23/07/2021,20210723,6,50,10,10,20,152,131,0,19,0,0,10201,70,8,87,5,0,0,0,0,0
344,23/07/2021,20210723,7,80,20,20,30,162,133,0,42,0,0,10201,70,8,83,5,0,0,0,0,0
344,23/07/2021,20210723,8,50,20,20,30,168,132,0,46,0,0,10202,75,8,79,5,0,0,0,0,0
344,23/07/2021,20210723,9,50,20,20,40,173,132,0,65,0,0,10198,75,8,77,5,0,0,0,0,0
344,23/07/2021,20210723,10,70,20,20,40,182,138,0,101,0,0,10196,75,8,75,5,0,0,0,0,0
344,23/07/2021,20210723,11,60,30,40,60,191,141,0,144,0,0,10188,75,8,73,5,0,0,0,0,0
344,23/07/2021,20210723,12,60,40,50,70,197,139,2,177,0,0,10182,80,8,69,5,0,0,0,0,0
344,23/07/2021,20210723,13,60,50,40,80,205,141,3,207,0,0,10173,80,6,66,5,0,0,0,0,0
344,23/07/2021,20210723,14,60,50,50,80,212,140,8,257,0,0,10170,80,2,63,5,0,0,0,0,0
344,23/07/2021,20210723,15,50,50,50,90,211,135,10,251,0,0,10165,80,1,61,5,0,0,0,0,0
344,23/07/2021,20210723,16,50,50,50,80,212,137,10,200,0,0,10159,80,1,62,5,0,0,0,0,0
344,23/07/2021,20210723,17,60,50,50,80,207,139,10,146,0,0,10152,75,0,65,5,0,0,0,0,0
344,23/07/2021,20210723,18,70,50,50,80,202,135,10,88,0,0,10147,80,5,65,5,0,0,0,0,0
344,23/07/2021,20210723,19,50,50,50,80,189,138,5,28,0,0,10143,75,6,72,5,0,0,0,0,0
344,23/07/2021,20210723,20,50,50,50,70,180,143,2,4,0,0,10142,75,8,79,5,0,0,0,0,0
344,23/07/2021,20210723,21,50,40,40,70,170,143,0,0,0,0,10139,66,8,84,5,0,0,0,0,0
344,23/07/2021,20210723,22,50,30,20,50,154,135,0,0,0,0,10138,70,4,88,5,0,0,0,0,0
344,23/07/2021,20210723,23,50,30,40,40,150,133,0,0,0,0,10137,67,7,89,5,0,0,0,0,0
344,23/07/2021,20210723,24,40,30,20,40,155,138,0,0,0,0,10135,66,8,89,5,0,0,0,0,0
344,24/07/2021,20210724,1,40,20,30,40,155,134,0,0,0,0,10127,67,8,87,5,0,0,0,0,0
344,24/07/2021,20210724,2,50,30,40,60,151,132,0,0,0,0,10117,65,8,88,5,0,0,0,0,0
344,24/07/2021,20210724,3,50,40,50,70,149,132,0,0,0,0,10105,64,3,89,5,0,0,0,0,0
344,24/07/2021,20210724,4,60,40,30,70,142,130,0,0,0,0,10105,62,8,92,5,0,0,0,0,0
344,24/07/2021,20210724,5,50,30,30,50,152,135,0,11,0,0,10106,63,8,89,5,0,0,0,0,0
344,24/07/2021,20210724,6,60,40,50,70,159,137,0,31,0,0,10100,65,8,86,5,0,0,0,0,0
344,24/07/2021,20210724,7,60,40,40,60,165,141,0,51,0,0,10096,65,8,85,5,0,0,0,0,0
344,24/07/2021,20210724,8,60,50,50,60,178,146,0,78,0,0,10093,67,8,81,5,0,0,0,0,0
344,24/07/2021,20210724,9,40,40,30,50,184,150,0,60,0,0,10092,70,8,80,5,0,0,0,0,0
344,24/07/2021,20210724,10,40,40,40,50,200,160,0,89,0,0,10090,69,8,77,5,0,0,0,0,0
344,24/07/2021,20210724,11,70,40,50,60,205,162,0,97,0,0,10087,68,8,76,5,0,0,0,0,0
344,24/07/2021,20210724,12,70,50,40,70,208,166,0,85,0,0,10086,68,8,76,5,0,0,0,0,0
344,24/07/2021,20210724,13,100,40,40,60,212,173,0,72,0,-1,10087,65,8,78,7,0,1,0,0,0
344,24/07/2021,20210724,14,160,40,40,90,203,163,0,49,0,0,10093,64,8,77,7,0,0,0,1,0
344,24/07/2021,20210724,15,990,30,10,60,184,175,0,6,10,17,10090,45,8,94,7,0,1,0,1,0
344,24/07/2021,20210724,16,0,10,0,30,187,174,0,11,10,35,10092,44,8,91,7,0,1,0,0,0
344,24/07/2021,20210724,17,160,20,20,40,186,178,0,10,10,7,10083,47,8,95,7,0,1,0,1,0
344,24/07/2021,20210724,18,230,40,20,80,188,178,0,8,7,3,10081,59,8,93,7,0,1,0,0,0
344,24/07/2021,20210724,19,40,20,20,50,187,182,0,7,0,-1,10086,50,8,96,7,0,1,0,0,0
344,24/07/2021,20210724,20,990,20,10,40,184,174,0,2,0,0,10084,56,8,93,7,0,0,0,0,0
344,24/07/2021,20210724,21,120,10,10,30,181,178,0,0,0,0,10087,44,8,98,7,0,0,0,0,0
344,24/07/2021,20210724,22,220,10,20,20,162,160,0,0,0,0,10090,3,3,98,7,1,0,0,0,0
344,24/07/2021,20210724,23,250,10,10,20,170,167,0,0,0,0,10087,21,8,98,7,1,0,0,0,0
344,24/07/2021,20210724,24,80,10,10,20,161,160,0,0,0,0,10081,7,8,99,7,1,0,0,0,0
344,25/07/2021,20210725,1,0,0,0,10,168,167,0,0,0,0,10079,10,8,98,7,1,0,0,0,0
344,25/07/2021,20210725,2,160,10,10,20,168,165,0,0,0,0,10075,43,8,98,7,1,0,0,0,0
344,25/07/2021,20210725,3,190,10,20,30,166,164,0,0,0,0,10075,25,8,98,7,0,0,0,0,0
344,25/07/2021,20210725,4,190,30,20,50,172,158,0,0,0,0,10070,65,8,91,5,0,0,0,0,0
344,25/07/2021,20210725,5,190,20,30,40,171,159,0,6,0,0,10071,65,8,92,5,0,0,0,0,0
344,25/07/2021,20210725,6,210,20,20,60,177,164,0,26,0,0,10073,65,1,91,7,0,0,0,0,0
344,25/07/2021,20210725,7,190,30,30,40,192,173,4,78,0,0,10072,65,8,89,5,0,0,0,0,0
344,25/07/2021,20210725,8,180,20,20,40,214,181,9,163,0,0,10073,67,8,81,5,0,0,0,0,0
344,25/07/2021,20210725,9,250,30,30,50,222,181,1,138,0,0,10075,72,8,77,5,0,0,0,0,0
344,25/07/2021,20210725,10,200,30,40,50,231,164,8,229,0,0,10077,80,8,65,5,0,0,0,0,0
344,25/07/2021,20210725,11,230,20,20,50,238,164,6,228,0,0,10076,77,7,63,5,0,0,0,0,0
344,25/07/2021,20210725,12,990,20,10,50,236,173,6,223,0,0,10075,73,6,67,5,0,0,0,0,0
344,25/07/2021,20210725,13,280,10,10,30,248,174,6,233,0,0,10075,80,8,63,5,0,0,0,0,0
344,25/07/2021,20210725,14,120,20,20,40,246,156,9,278,0,0,10074,81,8,57,7,0,0,0,1,0
344,25/07/2021,20210725,15,200,40,40,120,196,177,0,33,4,4,10082,64,8,88,7,0,1,0,1,0
344,25/07/2021,20210725,16,350,20,20,70,215,175,6,156,3,1,10080,75,6,78,7,0,1,0,1,0
344,25/07/2021,20210725,17,30,40,40,60,213,169,7,124,0,0,10077,75,1,76,5,0,0,0,0,0
344,25/07/2021,20210725,18,50,30,30,50,209,164,7,69,0,0,10079,75,6,75,7,0,0,0,0,0
344,25/07/2021,20210725,19,50,40,40,60,199,162,10,40,0,0,10081,75,8,79,5,0,0,0,0,0
344,25/07/2021,20210725,20,80,30,20,50,197,169,2,8,0,0,10086,50,8,83,7,0,0,0,1,0
344,25/07/2021,20210725,21,130,40,20,80,178,165,0,0,5,36,10089,65,8,92,7,0,1,0,1,0
344,25/07/2021,20210725,22,80,40,40,50,175,160,0,0,9,7,10087,70,8,90,7,0,1,0,1,0
344,25/07/2021,20210725,23,80,20,10,50,166,161,0,0,0,0,10086,65,8,96,5,0,0,0,0,0
344,25/07/2021,20210725,24,80,10,10,10,166,163,0,0,0,0,10084,57,8,98,7,0,0,0,0,0
344,26/07/2021,20210726,1,60,10,10,20,166,161,0,0,0,0,10080,65,1,97,5,0,0,0,0,0
344,26/07/2021,20210726,2,50,10,10,20,165,162,0,0,0,0,10081,57,8,98,7,0,0,0,0,0
344,26/07/2021,20210726,3,80,10,10,20,165,163,0,0,0,0,10080,57,8,98,7,0,0,0,0,0
344,26/07/2021,20210726,4,60,10,10,10,170,168,0,0,0,0,10082,46,8,98,7,0,0,0,0,0
344,26/07/2021,20210726,5,350,10,10,20,173,171,0,4,0,0,10083,56,8,98,7,0,0,0,0,0
344,26/07/2021,20210726,6,990,10,10,20,182,177,0,16,0,-1,10084,56,8,97,7,0,1,0,0,0
344,26/07/2021,20210726,7,190,20,20,50,180,175,0,19,7,8,10088,50,8,96,7,0,1,0,1,0
344,26/07/2021,20210726,8,190,20,20,40,200,183,4,76,6,37,10089,63,7,89,7,0,1,0,0,0
344,26/07/2021,20210726,9,180,20,10,50,201,170,2,102,0,0,10090,70,7,82,7,0,0,0,0,0
344,26/07/2021,20210726,10,160,20,30,40,213,180,4,162,0,0,10090,70,4,81,5,0,0,0,0,0
344,26/07/2021,20210726,11,190,30,30,90,206,172,5,185,0,0,10092,64,7,80,5,0,0,0,0,0
344,26/07/2021,20210726,12,240,20,20,60,205,171,1,79,3,26,10090,74,8,80,7,0,1,0,1,0
344,26/07/2021,20210726,13,250,30,40,70,175,162,0,15,8,153,10095,47,8,92,7,0,1,0,1,0
344,26/07/2021,20210726,14,260,20,10,100,189,177,0,63,6,55,10093,65,8,92,7,0,1,0,1,0
344,26/07/2021,20210726,15,280,30,30,60,193,176,0,52,0,-1,10098,61,8,89,7,0,1,0,1,0
344,26/07/2021,20210726,16,230,20,10,40,195,176,0,30,0,-1,10098,59,8,89,7,0,1,0,1,0
344,26/07/2021,20210726,17,260,30,40,60,202,180,2,46,5,6,10096,58,8,87,7,0,1,0,1,0
344,26/07/2021,20210726,18,260,40,30,60,189,170,3,62,0,0,10100,56,8,88,7,0,0,0,0,0
344,26/07/2021,20210726,19,270,30,30,60,183,171,0,9,0,0,10103,56,8,92,7,0,0,0,0,0
344,26/07/2021,20210726,20,270,20,30,50,181,170,0,1,0,0,10108,50,8,93,7,0,0,0,0,0
344,26/07/2021,20210726,21,260,20,20,40,179,169,0,0,0,-1,10112,39,8,93,7,0,1,0,0,0
344,26/07/2021,20210726,22,240,40,40,60,176,161,0,0,0,0,10113,60,8,91,5,0,0,0,0,0
344,26/07/2021,20210726,23,220,30,20,50,158,149,0,0,0,0,10111,59,0,94,7,0,0,0,0,0
344,26/07/2021,20210726,24,220,30,40,60,169,158,0,0,0,0,10112,58,7,93,7,0,0,0,0,0
344,27/07/2021,20210727,1,180,30,20,60,163,156,0,0,0,0,10109,43,0,95,7,0,0,0,0,0
344,27/07/2021,20210727,2,200,30,30,40,165,159,0,0,0,0,10106,34,1,96,7,0,0,0,0,0
344,27/07/2021,20210727,3,220,40,30,60,166,156,0,0,0,0,10105,56,7,93,7,0,0,0,0,0
344,27/07/2021,20210727,4,200,30,40,60,162,152,0,0,0,0,10103,56,8,93,7,0,0,0,0,0
344,27/07/2021,20210727,5,190,40,30,70,166,152,0,6,0,0,10103,56,8,91,7,0,0,0,0,0
344,27/07/2021,20210727,6,220,50,60,100,168,149,0,19,0,0,10101,61,8,88,5,0,0,0,0,0
344,27/07/2021,20210727,7,210,40,50,90,181,160,4,51,0,0,10102,63,8,87,5,0,0,0,0,0
344,27/07/2021,20210727,8,200,40,50,70,183,161,0,40,0,0,10104,61,8,87,5,0,0,0,0,0
344,27/07/2021,20210727,9,190,40,50,80,184,164,0,44,0,0,10105,59,8,88,7,0,0,0,0,0
344,27/07/2021,20210727,10,230,50,50,100,181,159,0,61,2,4,10110,70,8,87,7,0,1,0,0,0
344,27/07/2021,20210727,11,190,30,30,80,185,167,0,58,7,20,10109,69,8,89,7,0,1,0,0,0
344,27/07/2021,20210727,12,220,50,50,90,198,166,4,186,0,0,10106,70,8,81,7,0,0,0,0,0
344,27/07/2021,20210727,13,220,50,50,90,210,162,3,189,0,0,10103,75,8,74,5,0,0,0,0,0
344,27/07/2021,20210727,14,190,50,50,80,209,163,2,140,0,0,10100,75,8,75,5,0,0,0,0,0
344,27/07/2021,20210727,15,180,50,50,90,216,160,2,139,0,0,10093,70,8,70,5,0,0,0,0,0
344,27/07/2021,20210727,16,150,50,50,90,196,143,0,62,0,0,10088,75,8,71,7,0,0,0,1,0
344,27/07/2021,20210727,17,240,40,20,100,164,159,0,13,6,70,10094,59,8,96,7,0,1,0,0,0
344,27/07/2021,20210727,18,190,20,30,50,172,157,0,11,5,4,10093,65,8,91,7,0,1,0,0,0
344,27/07/2021,20210727,19,190,30,40,70,170,155,0,8,0,0,10093,65,8,91,5,0,0,0,0,0
344,27/07/2021,20210727,20,190,30,30,50,167,155,0,2,0,-1,10094,65,8,92,7,0,1,0,0,0
344,27/07/2021,20210727,21,180,30,30,50,167,158,0,0,0,0,10094,61,8,94,7,0,0,0,0,0
344,27/07/2021,20210727,22,190,40,40,60,165,156,0,0,0,0,10094,60,6,94,5,0,0,0,0,0
344,27/07/2021,20210727,23,190,40,40,60,162,149,0,0,0,0,10094,65,0,91,5,0,0,0,0,0
344,27/07/2021,20210727,24,200,40,40,60,159,145,0,0,0,0,10090,65,0,91,7,0,0,0,0,0
344,28/07/2021,20210728,1,180,40,40,50,160,148,0,0,0,0,10086,61,0,93,5,0,0,0,0,0
344,28/07/2021,20210728,2,180,40,40,60,160,151,0,0,0,0,10081,59,5,94,7,0,0,0,0,0
344,28/07/2021,20210728,3,190,40,50,70,163,155,0,0,0,0,10080,58,8,94,7,0,0,0,0,0
344,28/07/2021,20210728,4,190,40,40,70,164,152,0,0,0,0,10079,61,4,92,5,0,0,0,0,0
344,28/07/2021,20210728,5,190,40,50,70,168,154,3,13,0,0,10079,65,8,91,5,0,0,0,0,0
344,28/07/2021,20210728,6,190,50,60,100,171,150,2,31,0,0,10078,70,8,87,5,0,0,0,0,0
344,28/07/2021,20210728,7,190,60,60,110,172,150,0,22,0,0,10078,70,8,87,5,0,0,0,0,0
344,28/07/2021,20210728,8,190,70,70,110,172,147,0,44,0,0,10078,70,8,85,5,0,0,0,0,0
344,28/07/2021,20210728,9,210,70,80,120,179,148,0,55,0,0,10079,70,8,82,5,0,0,0,0,0
344,28/07/2021,20210728,10,200,90,90,150,192,153,1,93,0,0,10080,75,8,78,5,0,0,0,0,0
344,28/07/2021,20210728,11,200,100,100,140,196,149,1,124,0,0,10079,75,8,74,5,0,0,0,0,0
344,28/07/2021,20210728,12,210,90,80,150,191,166,2,125,1,6,10083,70,8,85,7,0,1,0,0,0
344,28/07/2021,20210728,13,220,80,70,140,194,165,4,178,2,6,10085,70,8,83,7,0,1,0,0,0
344,28/07/2021,20210728,14,230,70,70,180,180,157,1,76,4,75,10089,67,8,86,7,0,1,0,0,0
344,28/07/2021,20210728,15,240,80,100,150,189,138,5,164,0,-1,10088,75,8,72,7,0,1,0,0,0
344,28/07/2021,20210728,16,240,90,90,150,192,134,6,138,0,0,10090,76,5,68,5,0,0,0,0,0
344,28/07/2021,20210728,17,230,90,70,140,201,137,7,129,0,0,10087,80,4,66,5,0,0,0,0,0
344,28/07/2021,20210728,18,230,90,80,150,190,124,8,83,0,0,10087,80,8,65,7,0,0,0,0,0
344,28/07/2021,20210728,19,230,90,100,160,182,119,8,23,0,0,10086,80,8,66,5,0,0,0,0,0
344,28/07/2021,20210728,20,220,80,80,140,176,120,0,2,0,0,10086,80,1,69,5,0,0,0,0,0
344,28/07/2021,20210728,21,220,80,100,140,177,114,0,0,0,0,10085,80,7,66,5,0,0,0,0,0
344,28/07/2021,20210728,22,220,90,80,150,171,119,0,0,0,0,10082,75,8,71,5,0,0,0,0,0
344,28/07/2021,20210728,23,220,90,80,140,166,123,0,0,0,-1,10080,75,7,75,7,0,1,0,0,0
344,28/07/2021,20210728,24,220,70,50,150,143,120,0,0,2,11,10081,70,8,86,7,0,1,0,0,0
344,29/07/2021,20210729,1,220,60,70,110,160,133,0,0,0,0,10076,69,8,84,5,0,0,0,0,0
344,29/07/2021,20210729,2,250,60,50,120,141,110,0,0,3,3,10078,70,7,81,7,0,1,0,0,0
344,29/07/2021,20210729,3,210,40,40,80,134,108,0,0,0,-1,10080,70,0,84,7,0,1,0,0,0
344,29/07/2021,20210729,4,230,50,50,90,152,117,0,0,0,0,10081,75,5,79,5,0,0,0,0,0
344,29/07/2021,20210729,5,210,60,60,100,154,128,2,9,0,0,10083,70,1,84,5,0,0,0,0,0
344,29/07/2021,20210729,6,220,70,70,120,161,133,5,47,0,0,10087,70,1,83,7,0,0,0,0,0
344,29/07/2021,20210729,7,240,70,70,130,165,118,7,70,0,0,10091,75,5,74,5,0,0,0,0,0
344,29/07/2021,20210729,8,240,80,80,140,175,113,9,132,0,0,10096,80,4,66,5,0,0,0,0,0
344,29/07/2021,20210729,9,240,90,100,150,183,104,10,209,0,0,10099,80,2,59,5,0,0,0,0,0
344,29/07/2021,20210729,10,230,100,100,150,195,104,10,244,0,0,10101,75,5,55,5,0,0,0,0,0
344,29/07/2021,20210729,11,250,90,90,150,194,107,10,283,0,0,10103,76,1,57,5,0,0,0,0,0
344,29/07/2021,20210729,12,250,90,80,140,202,131,10,284,0,0,10105,73,7,63,5,0,0,0,0,0
344,29/07/2021,20210729,13,240,90,100,140,203,102,9,237,0,0,10107,70,1,52,5,0,0,0,0,0
344,29/07/2021,20210729,14,250,90,100,140,199,106,10,286,0,0,10108,76,1,55,5,0,0,0,0,0
344,29/07/2021,20210729,15,240,100,100,150,197,109,10,242,0,0,10110,80,7,56,5,0,0,0,0,0
344,29/07/2021,20210729,16,240,90,90,140,198,107,10,189,0,0,10111,80,8,55,5,0,0,0,0,0
344,29/07/2021,20210729,17,250,90,70,140,193,114,10,127,0,0,10111,78,7,60,5,0,0,0,0,0
344,29/07/2021,20210729,18,250,80,70,110,185,106,10,91,0,0,10111,79,1,60,5,0,0,0,0,0
344,29/07/2021,20210729,19,240,80,70,120,174,100,10,41,0,0,10110,81,5,62,5,0,0,0,0,0
344,29/07/2021,20210729,20,230,60,50,110,160,99,0,4,0,0,10109,80,0,66,5,0,0,0,0,0
344,29/07/2021,20210729,21,220,60,60,100,166,101,0,0,0,0,10107,80,8,65,5,0,0,0,0,0
344,29/07/2021,20210729,22,220,60,60,100,161,107,0,0,0,0,10104,75,8,70,5,0,0,0,0,0
344,29/07/2021,20210729,23,220,50,40,80,152,104,0,0,0,0,10104,75,4,73,5,0,0,0,0,0
344,29/07/2021,20210729,24,220,50,50,80,155,106,0,0,0,0,10099,75,7,72,5,0,0,0,0,0
344,30/07/2021,20210730,1,210,40,30,70,143,107,0,0,0,0,10096,75,8,78,5,0,0,0,0,0
344,30/07/2021,20210730,2,210,30,40,60,148,111,0,0,0,0,10095,75,1,78,5,0,0,0,0,0
344,30/07/2021,20210730,3,190,30,40,50,144,112,0,0,0,0,10092,75,8,80,5,0,0,0,0,0
344,30/07/2021,20210730,4,190,30,30,50,147,119,0,0,0,0,10090,70,8,83,5,0,0,0,0,0
344,30/07/2021,20210730,5,170,30,30,50,150,121,0,6,0,0,10084,70,8,82,5,0,0,0,0,0
344,30/07/2021,20210730,6,170,40,40,80,162,115,0,31,0,0,10081,75,8,73,5,0,0,0,0,0
344,30/07/2021,20210730,7,160,30,30,80,169,119,0,48,0,0,10078,75,8,72,5,0,0,0,0,0
344,30/07/2021,20210730,8,170,40,50,80,192,126,4,123,0,0,10071,80,8,65,5,0,0,0,0,0
344,30/07/2021,20210730,9,180,50,50,100,206,129,5,174,0,0,10066,80,8,61,5,0,0,0,0,0
344,30/07/2021,20210730,10,180,60,50,100,208,131,0,119,0,0,10061,81,8,61,5,0,0,0,0,0
344,30/07/2021,20210730,11,190,70,60,110,206,135,0,94,0,0,10058,81,8,63,5,0,0,0,0,0
344,30/07/2021,20210730,12,230,70,70,120,188,139,0,56,0,0,10059,75,8,72,5,0,0,0,0,0
344,30/07/2021,20210730,13,210,60,50,100,174,160,0,70,3,4,10059,56,8,91,7,0,1,0,0,0
344,30/07/2021,20210730,14,200,50,70,100,189,157,3,146,1,1,10048,70,8,81,7,0,1,0,0,0
344,30/07/2021,20210730,15,210,60,50,120,189,156,3,80,4,24,10049,70,7,81,7,0,1,0,0,0
344,30/07/2021,20210730,16,220,80,90,150,183,136,5,104,0,-1,10047,75,8,74,7,0,1,0,0,0
344,30/07/2021,20210730,17,210,90,80,150,191,128,10,131,0,0,10041,80,3,66,5,0,0,0,0,0
344,30/07/2021,20210730,18,210,90,90,160,183,119,5,62,0,0,10041,80,6,66,7,0,0,0,0,0
344,30/07/2021,20210730,19,210,100,110,160,175,120,7,23,0,0,10039,80,7,69,5,0,0,0,0,0
344,30/07/2021,20210730,20,210,80,90,160,171,126,0,1,0,0,10038,75,8,74,5,0,0,0,0,0
344,30/07/2021,20210730,21,200,90,90,160,171,127,0,0,0,0,10034,75,8,75,5,0,0,0,0,0
344,30/07/2021,20210730,22,210,100,90,180,164,133,0,0,5,2,10033,67,8,82,7,0,1,0,0,0
